1.000000,0.343625,0.270285,0.343625,0.164893,0.100188,0.101582,0.164171,0.356847,0.280434,0.165620,0.118959,0.158564,0.356847,0.119849,0.076716,0.359612,0.380232,0.383374,0.386570,0.380232,0.302919,0.356847,0.374102,0.322065
0.343625,1.000000,0.338599,0.460228,0.190937,0.112989,0.113815,0.191854,0.485208,0.348797,0.186454,0.127340,0.179622,0.485208,0.132380,0.085394,0.490595,0.532887,0.539707,0.546761,0.532887,0.389821,0.485208,0.519889,0.414276
0.270285,0.338599,1.000000,0.348797,0.163453,0.103004,0.102289,0.165620,0.362420,0.280434,0.161329,0.114649,0.157208,0.362420,0.118078,0.077192,0.365272,0.386570,0.389821,0.393128,0.386570,0.306989,0.362420,0.380232,0.322065
0.343625,0.460228,0.348797,1.000000,0.192778,0.114649,0.116345,0.195595,0.577678,0.359612,0.193710,0.129321,0.182988,0.507665,0.133424,0.087067,0.513686,0.561639,0.569502,0.577678,0.561639,0.403411,0.507665,0.546761,0.429776
0.164893,0.190937,0.163453,0.192778,1.000000,0.074626,0.074626,0.114231,0.199455,0.167833,0.110167,0.082968,0.107829,0.197510,0.083499,0.058742,0.204456,0.205481,0.206514,0.207556,0.205481,0.177162,0.199455,0.203440,0.182988
0.100188,0.112989,0.103004,0.114649,0.074626,1.000000,0.057289,0.080133,0.116775,0.102289,0.072613,0.062332,0.076716,0.116775,0.064519,0.044863,0.117207,0.120298,0.120749,0.121203,0.120298,0.112172,0.117641,0.119403,0.113401
0.101582,0.113815,0.102289,0.116345,0.074626,0.057289,1.000000,0.077192,0.117641,0.103726,0.073498,0.062690,0.074854,0.117641,0.060245,0.045093,0.118078,0.121203,0.121660,0.122119,0.121203,0.112989,0.117641,0.122119,0.114231
0.164171,0.191854,0.165620,0.195595,0.114231,0.080133,0.077192,1.000000,0.200439,0.168581,0.109772,0.091154,0.116345,0.200439,0.084846,0.061626,0.205481,0.208606,0.209665,0.210733,0.208606,0.191854,0.208606,0.206514,0.185578
0.356847,0.485208,0.362420,0.577678,0.199455,0.116775,0.117641,0.200439,1.000000,0.374102,0.196548,0.131863,0.187337,0.539707,0.136087,0.088496,0.561639,0.604377,0.614119,0.624356,0.604377,0.429776,0.539707,0.586195,0.451043
0.280434,0.348797,0.280434,0.359612,0.167833,0.102289,0.103726,0.168581,0.374102,1.000000,0.164171,0.118959,0.161329,0.374102,0.118959,0.078155,0.377142,0.399922,0.403411,0.406965,0.399922,0.315438,0.374102,0.406965,0.331319
0.165620,0.186454,0.161329,0.193710,0.110167,0.072613,0.073498,0.109772,0.196548,0.164171,1.000000,0.082181,0.108989,0.194649,0.084304,0.057289,0.195595,0.202431,0.205481,0.204456,0.202431,0.177976,0.194649,0.200439,0.180454
0.118959,0.127340,0.114649,0.129321,0.082968,0.062332,0.062690,0.091154,0.131863,0.118959,0.082181,1.000000,0.086504,0.131863,0.068402,0.047727,0.132380,0.136087,0.137724,0.137175,0.136087,0.132380,0.132900,0.138276,0.125884
0.158564,0.179622,0.157208,0.182988,0.107829,0.076716,0.074854,0.116345,0.187337,0.161329,0.108989,0.086504,1.000000,0.185578,0.084304,0.057607,0.186454,0.192778,0.193710,0.194649,0.192778,0.173178,0.187337,0.192778,0.172399
0.356847,0.485208,0.362420,0.507665,0.197510,0.116775,0.117641,0.200439,0.539707,0.374102,0.194649,0.131863,0.185578,1.000000,0.136087,0.087920,0.546761,0.604377,0.614119,0.624356,0.604377,0.421872,0.539707,0.586195,0.451043
0.119849,0.132380,0.118078,0.133424,0.083499,0.064519,0.060245,0.084846,0.136087,0.118959,0.084304,0.068402,0.084304,0.136087,1.000000,0.048228,0.136630,0.140518,0.143399,0.141660,0.142816,0.129321,0.136087,0.139390,0.133950
0.076716,0.085394,0.077192,0.087067,0.058742,0.044863,0.045093,0.061626,0.088496,0.078155,0.057289,0.047727,0.057607,0.087920,0.048228,1.000000,0.088786,0.090256,0.090554,0.090853,0.090256,0.083766,0.089077,0.090256,0.084574
0.359612,0.490595,0.365272,0.513686,0.204456,0.117207,0.118078,0.205481,0.561639,0.377142,0.195595,0.132380,0.186454,0.546761,0.136630,0.088786,1.000000,0.614119,0.624356,0.635146,0.614119,0.425785,0.546761,0.595083,0.455583
0.380232,0.532887,0.386570,0.561639,0.205481,0.120298,0.121203,0.208606,0.604377,0.399922,0.202431,0.136087,0.192778,0.604377,0.140518,0.090256,0.614119,1.000000,0.716719,0.734648,0.700425,0.455583,0.604377,0.671597,0.490595
0.383374,0.539707,0.389821,0.569502,0.206514,0.120749,0.121660,0.209665,0.614119,0.403411,0.205481,0.137724,0.193710,0.614119,0.143399,0.090554,0.624356,0.716719,1.000000,0.754653,0.716719,0.469853,0.614119,0.685458,0.496128
0.386570,0.546761,0.393128,0.577678,0.207556,0.121203,0.122119,0.210733,0.624356,0.406965,0.204456,0.137175,0.194649,0.624356,0.141660,0.090853,0.635146,0.734648,0.754653,1.000000,0.734648,0.464983,0.624356,0.700425,0.501815
0.380232,0.532887,0.386570,0.561639,0.205481,0.120298,0.121203,0.208606,0.604377,0.399922,0.202431,0.136087,0.192778,0.604377,0.142816,0.090256,0.614119,0.700425,0.716719,0.734648,1.000000,0.455583,0.604377,0.671597,0.490595
0.302919,0.389821,0.306989,0.403411,0.177162,0.112172,0.112989,0.191854,0.429776,0.315438,0.177976,0.132380,0.173178,0.421872,0.129321,0.083766,0.425785,0.455583,0.469853,0.464983,0.455583,1.000000,0.421872,0.446604,0.374102
0.356847,0.485208,0.362420,0.507665,0.199455,0.117641,0.117641,0.208606,0.539707,0.374102,0.194649,0.132900,0.187337,0.539707,0.136087,0.089077,0.546761,0.604377,0.614119,0.624356,0.604377,0.421872,1.000000,0.586195,0.451043
0.374102,0.519889,0.380232,0.546761,0.203440,0.119403,0.122119,0.206514,0.586195,0.406965,0.200439,0.138276,0.192778,0.586195,0.139390,0.090256,0.595083,0.671597,0.685458,0.700425,0.671597,0.446604,0.586195,1.000000,0.479960
0.322065,0.414276,0.322065,0.429776,0.182988,0.113401,0.114231,0.185578,0.451043,0.331319,0.180454,0.125884,0.172399,0.451043,0.133950,0.084574,0.455583,0.490595,0.496128,0.501815,0.490595,0.374102,0.451043,0.479960,1.000000
